No,Compound name,SMILES,Lecithin(%),pH,DMSO_Conc (w/v%),Donor_Plate_Volume (µm),Acceptor_Plate_Volume (µm),Temperature (??,Incubation_Time (hr),%T/MR,Pe,logPe,Source
117,,CCC1=CC=C(C=C1)OC(C)C(=O)N2CCC(CC2)C3=NC4=CC=CC=C4O3,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
118,,CN(C1=CC=CC=C1)C(=O)CSC2=NC3=C(S2)C=C(C=C3)NC(=O)C4=CC=C(C=C4)F,20,5,0.5,200,200,25,0.5,,900.54,-3.045496992,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
119,,CCOC1=CC=C(C=C1)C2=NN=C(O2)SCC(=O)NCC3=CC=CC=C3Cl,20,5,0.5,200,200,25,0.5,,2,-5.698970004,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
120,,CCC1=CC=C(C=C1)N2C3=C(C(SCC(=O)N3)C4=CC=CC=C4C)C(=N2)C,20,5,0.5,200,200,25,0.5,,706.67,-3.150783345,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
121,,COC1=CC=CC(=C1)C(=O)NC2=NN=C(S2)S(=O)(=O)N3CCOCC3,20,5,0.5,200,200,25,0.5,,786.8,-3.104135649,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
122,,CC(C)OC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C(=O)N3CCOC4=C3C=C(C=C4)Cl,20,5,0.5,200,200,25,0.5,,859.51,-3.065749066,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
123,,COC1=C(C=C(C=C1)CCNC(=O)CN2C3=C(C=CC(=C3)F)N4C=CC=C4C2=O)OC,20,5,0.5,200,200,25,0.5,,317.04,-3.498885941,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
124,,CCN(CC)CCCNC(=O)C1=CC2=C(C=C1)N3C=C(N=C3S2)C4=CC=C(C=C4)OCC,20,5,0.5,200,200,25,0.5,,114.22,-3.942257844,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
125,,COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=NO2)C3=CC=CC=C3O,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
126,,COC1=CC2=C(C=C1)C(=C(N2CC3=CC=C(C=C3)C=C)C(=O)O)CNC4CCCCC4,20,5,0.5,200,200,25,0.5,,702.5,-3.153353671,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
127,,CC1=C(C=C(C=C1)N2C(=O)C3=C(C4=CC=CC=C4O3)N(C2=O)CC(=O)NC5=CC(=C(C=C5)F)Cl)C,20,5,0.5,200,200,25,0.5,,582.9,-3.234405945,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
128,,CC1=CC=C(C=C1)C2=C(SC=C2CN3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F)C,20,5,0.5,200,200,25,0.5,,35.02,-4.455683858,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
129,,CC1=CC(=C(C=C1Cl)OC)NS(=O)(=O)C2=C(N=C3N(C2=O)C=CS3)C,20,5,0.5,200,200,25,0.5,,801.59,-3.096047709,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
130,,CC1=C(C(=O)N2C=CSC2=N1)S(=O)(=O)NC3=CC=C(C=C3)C(=O)OC,20,5,0.5,200,200,25,0.5,,412.73,-3.384333963,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
131,,CC(C)CCN1C(=O)C2=C(C=CS2)N3C1=NN=C3CCCC(=O)NC4=CC(=C(C=C4)OC)Cl,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
132,,CC1CCCN(C1)C2=C(C=C3C(=C2)N(C=C(C3=O)S(=O)(=O)C4=CC=CC(=C4)C)CC5=CC=CC=C5)F,20,5,0.5,200,200,25,0.5,,832,-3.079876674,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
133,,CC1CCCCN1C2=C(C=C3C(=C2)N(C=C(C3=O)S(=O)(=O)C4=CC=CC(=C4)C)CC5=CC=CC=C5)F,20,5,0.5,200,200,25,0.5,,485.18,-3.31409711,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
134,,CC1=CC(=C(C=C1)NC(=O)C2=C(C3=C(N2C)C=CC(=C3)C)N4CCCC4=O)C,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
135,,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NC(C)C4=CC=CC=C4)C)C,20,5,0.5,200,200,25,0.5,,561.83,-3.250395075,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
136,,CC1=CC2=C(C=C1)C(=C(N2CC3=CC=C(C=C3)OC)C(=O)O)CNCC4=CC=CO4,20,5,0.5,200,200,25,0.5,,617.63,-3.209271617,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
137,,CC1=CC2=C(C=C1)C(=C(N2CC3=CC=C(C=C3)OC)C(=O)O)CNCC4=CC(=CC=C4)OC,20,5,0.5,200,200,25,0.5,,931.16,-3.030975688,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
138,,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=CC=C4OC)C)C,20,5,0.5,200,200,25,0.5,,236.54,-3.626095408,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
139,,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=CC=C4F)C)C,20,5,0.5,200,200,25,0.5,,290.89,-3.536271208,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
140,,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC(=C(C=C4)OC)OC)C)C,20,5,0.5,200,200,25,0.5,,159.09,-3.798357118,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
141,,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=C(C(=CC=C4)OC)OC)C)C,20,5,0.5,200,200,25,0.5,,445.62,-3.351035326,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
142,,CCOC1=CC=C(C=C1)CNC(=O)CCCN2C(=O)C3=NN(C(=C3C(=N2)C)C)C4=CC=C(C=C4)C,20,5,0.5,200,200,25,0.5,,581.68,-3.235315868,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
143,,CC1=CC=C(C=C1)CCNC(=O)C2CCCN(C2)C3=NN=C(C4=C(N(N=C43)C5=CC=C(C=C5)OC)C)C,20,5,0.5,200,200,25,0.5,,467.03,-3.330655221,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
144,,CC1=CC(=CC=C1)N(C)C2=NC3=CC=CC=C3C4=NN=C(N42)C,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
145,,CC1=CC(=CC=C1)NC(=O)C2=C3NC(=C(C(N3N=C2)C4=CC=CC=C4Cl)C(=O)NC5=CC=CC=C5OC)C,20,5,0.5,200,200,25,0.5,,156,-3.806875402,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
146,,CCOC1=CC=C(C=C1)C2C(=C(NC3=C(C=NN23)C(=O)NC4=CC=CC(=C4)C)C)C(=O)NC5=CC=CC=C5OC,20,5,0.5,200,200,25,0.5,,170,-3.769551079,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
147,,CCC1=CC=C(C=C1)C2C(=C(NC3=C(C=NN23)C(=O)NC4=CC=C(C=C4)C)C)C(=O)NC5=CC=CC=C5OC,20,5,0.5,200,200,25,0.5,,288,-3.540607512,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
148,,CC1=NOC2=NC=NC(=C12)NCC3=C(C=CC(=C3)OC)OC,20,5,0.5,200,200,25,0.5,,249.71,-3.602564065,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
149,,CC1=NOC2=NC=NC(=C12)NCCC3=C(C=C(C=C3)OC)OC,20,5,0.5,200,200,25,0.5,,539.59,-3.267936108,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
150,,CC1=CC=C(C=C1)N2C(=C(C=N2)C(=O)NCCC3=CNC4=C3C=C(C=C4)OC)C5CCN(CC5)C(=O)OC(C)(C)C,20,5,0.5,200,200,25,0.5,,689.27,-3.161610623,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
151,,COC1=CC=CC(=C1)CNCC2=CC=CN2C3=NN=C(S3)N4CCN(CC4)C5=CC=CC=C5,20,5,0.5,200,200,25,0.5,,923.92,-3.034365632,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
152,,CC1=C(C=C(C=C1)C2=CC(=NO2)C)S(=O)(=O)NCC3CCN(CC3)CC4=CC=C(C=C4)F,20,5,0.5,200,200,25,0.5,,485.51,-3.313801821,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
153,,CC1=CC2=C(C=C1)OCCN2S(=O)(=O)C3=C(C=CC(=C3)C4=C(C(=NO4)C)C)C,20,5,0.5,200,200,25,0.5,,226,-3.645891561,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
154,,CC1=C(N=NN1C2=CC=CC=C2C(F)(F)F)C3=NSC(=N3)NC(=O)C4=CC(=CC=C4)OC,20,5,0.5,200,200,25,0.5,,834.49,-3.078578863,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
155,,CC1=CC(=CC=C1)CN2C(=C(C(=N2)SC)S(=O)(=O)C3=CC=CC=C3)N,20,5,0.5,200,200,25,0.5,,878.48,-3.056268121,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
156,,CCOC1=CC=C(C=C1)N2CC(CC2=O)C3=NC(=NO3)C4=CC(=C(C(=C4)OC)OC)OC,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
157,,COC1=CC=CC=C1CNS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
158,,CC1=CC(=C(C=C1)OC)NS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,20,5,0.5,200,200,25,0.5,,882.8,-3.054137676,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
159,,CCOC1=CC=CC=C1CNS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
160,,CC1=CC=CC=C1C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,20,5,0.5,200,200,25,0.5,,561.17,-3.250905554,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
161,,CC(C)OC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,20,5,0.5,200,200,25,0.5,,800.03,-3.096893727,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
162,,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N(CCC3)C(=O)C4=CC=CS4,20,5,0.5,200,200,25,0.5,,883.85,-3.053621434,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
163,,CCN1CCN(CC1)C2=NC=C3CN(CCC3=N2)CC4=CC(=CS4)Br,20,5,0.5,200,200,25,0.5,,77.11,-4.112889297,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
164,,COC1=CC=CC(=C1)N2CCN(CC2)C3=NC=C4CN(CCC4=N3)CC5=CC=C(C=C5)Br,20,5,0.5,200,200,25,0.5,,938.64,-3.027500942,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
165,,CCCCOC1=CC=C(C=C1)CNC(=O)C2=NN3CCCN(C(=O)C3=C2)CC4=CC=C(C=C4)C,20,5,0.5,200,200,25,0.5,,867.15,-3.061905772,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
166,,CCN(CCN(C)C)C(=O)C1CCN(CC1)S(=O)(=O)C2=C(ON=C2C)/C=C/C3=CC=CC=C3F,20,5,0.5,200,200,25,0.5,,564.98,-3.247966926,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
167,,CN1C2=C(CN(CC2)CC3=CC=C(C=C3)OC)C(=O)N4C1=C(C=N4)C(=O)N5CCN(CC5)C6=CC=CC=C6OC,20,5,0.5,200,200,25,0.5,,323.51,-3.49011229,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
168,,COC1=CC=CC=C1C(=O)NC2=NN=C(S2)SCC3=CC(=O)C4=CC=CC=C4N3,20,5,0.5,200,200,25,0.5,,401.87,-3.395914413,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
169,,CC1=CC(=CC=C1)C2=NN(C(=C2)NC(=O)C3=CC=CC=C3C)C4=CC=CC=C4,20,5,0.5,200,200,25,0.5,,785.73,-3.104726665,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
170,,CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCN(CC2)C3=C(C=CC(=C3)C)C)C,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
171,,C1CN(CCN1C2=CC=CC=C2)S(=O)(=O)C3=CN=C(N=C3)N,20,5,0.5,200,200,25,0.5,,6.73,-5.171984936,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
172,,CC1=C(C=CC=C1Cl)NC(=O)CNS(=O)(=O)C2=CC=CS2,20,5,0.5,200,200,25,0.5,,458.11,-3.339030228,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
173,,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C=C3)CC(=O)NCC4=CC=C(C=C4)Cl,20,5,0.5,200,200,25,0.5,,828.1,-3.081917215,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
174,,CC1=C(N=C2N1C=CC=N2)C3=CC(=CC=C3)NC(=O)C4=CC(=C(C=C4)F)F,20,5,0.5,200,200,25,0.5,,710.11,-3.148674371,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
175,,C1=CC=C(C=C1)OCC(=O)NCC(C2=CC=CS2)S(=O)(=O)C3=CC=C(C=C3)Cl,20,5,0.5,200,200,25,0.5,,855.37,-3.067845986,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
176,,CN(C)CCCN1C(C2=C(C1=O)OC3=C(C2=O)C=C(C=C3)Cl)C4=CC(=C(C=C4)OC)OC,20,5,0.5,200,200,25,0.5,,7.76,-5.110138279,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
177,,CC1=C(SC2=NC(=NN12)C3=CC=C(C=C3)OC)CCNC(=O)C(C)(C)C,20,5,0.5,200,200,25,0.5,,657.26,-3.182262798,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
178,,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C3=CC=NC=C3,20,5,0.5,200,200,25,0.5,,753.95,-3.122657454,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
179,,C1CCN(CC1)C2CCN(CC2)C3=C(C=C(C=C3)NC(=O)C4=CC=C(C=C4)Br)C(=O)O,20,5,0.5,200,200,25,0.5,,7.15,-5.145693958,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
180,,CCCCNC(=O)CN1CCN(CC1)C2=C(C=C(C=N2)NC(=O)C3=CC=C(C=C3)Cl)C(=O)O,20,5,0.5,200,200,25,0.5,,1.92,-5.716698771,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
181,,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3C5CCCC5,20,5,0.5,200,200,25,0.5,,510.8,-3.291749111,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
182,,CC1=CC(=CC=C1)CN2C3=C(C4=C(S3)CN(CC4)C(=O)C)C(=O)N(C2=O)C5=CC=CC=C5Cl,20,5,0.5,200,200,25,0.5,,686.93,-3.163087516,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
183,,CC1=C(C=CC=C1Cl)N2C(=O)C3=C(N(C2=O)CC4=CC(=CC=C4)OC)SC5=C3CCN(C5)C(=O)C,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
184,,CC1=C(C(=NN1)C)CCC2=NN3C(=N2)C4=CC=CC=C4N=C3SCC(=O)NC5=CC=C(C=C5)F,20,5,0.5,200,200,25,0.5,,382.67,-3.417175584,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
185,,CCC(C(=O)NC1=CC=C(C=C1)F)SC2=NC3=CC=CC=C3C4=NC(=NN42)CCC5=C(NN=C5C)C,20,5,0.5,200,200,25,0.5,,205.02,-3.688203771,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
186,,CCC1=CC=CC=C1NC2=C3C=NN(C3=NC=N2)C4=CC=C(C=C4)Cl,20,5,0.5,200,200,25,0.5,,100,-4,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
187,,CC1=C(C=C(C=C1)N2C3=NC=NC(=C3C=N2)NCCCN4C=CN=C4)Cl,20,5,0.5,200,200,25,0.5,,558.87,-3.252689203,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
188,,CCC1=CC=CC=C1N2C(=N)C3=C(NN=C3N=C2SCC(=O)NC4=CC=C(C=C4)C)C,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
189,,COC1=CC(=CC(=C1)NC(=O)CN2C3=C(C=C(C=C3)S(=O)(=O)N4CCCCCC4)OC2=O)OC,20,5,0.5,200,200,25,0.5,,372,-3.42945706,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
190,,CCOC1=CC=C(C=C1)C2C3=C(C(=O)N2CCCN(C)C)OC4=C(C3=O)C=C(C=C4)C,20,5,0.5,200,200,25,0.5,,29.58,-4.52900183,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
191,,CC1=CC=C(C=C1)NC(=O)CN(C2=CC=C(C=C2)C)S(=O)(=O)C3=CC(=C(C=C3)OC)OC,20,5,0.5,200,200,25,0.5,,662.98,-3.178499573,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
192,,C1CN2CCC1C3=C2C=C4C(=C(SC4=N3)C(=O)NC5=CC=CC(=C5)C#N)N,20,5,0.5,200,200,25,0.5,,285.4,-3.544546031,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
193,,CC1=CC2=C(C=C1)OC3=C(C2=O)C(N(C3=O)CCCN4CCOCC4)C5=CC(=C(C=C5)OC)OC,20,5,0.5,200,200,25,0.5,,19.21,-4.716472635,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
194,,CCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)C(=O)OCC,20,5,0.5,200,200,25,0.5,,1.84,-5.735182177,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
195,,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,20,5,0.5,200,200,25,0.5,,843.83,-3.073745039,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
196,,C1CCC(C(=O)C1)(C2=CC=CC=C2Cl)N,20,5,0.5,200,200,25,0.5,,11.11,-4.954285941,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
197,,C[C@H](CNC(C)(C)CC(=O)N[C@@H]1CCC2=CC=CC=C2N(C1=O)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)O,20,5,0.5,200,200,25,0.5,,5.85,-5.232844134,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
198,,CN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=C(C=C4)Cl,20,5,0.5,200,200,25,0.5,,886.96,-3.052095965,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
199,,CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CC3=CC=CC=C3)C,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
200,,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC(=C1)/C=C/C3=CC=CC=C3Cl)Cl,20,5,0.5,200,200,25,0.5,,82.94,-4.081235969,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
201,,CCOC1=CC(=CC(=C1OCC)OCC)C2=NC=CC3=CC(=C(C=C32)OC)OC,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
202,,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO,20,5,0.5,200,200,25,0.5,,19.5,-4.709965389,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
203,,CCC1=CC(=C(C(=C1O)C(=O)NC[C@@H]2CCCN2CC)OC)Cl.Cl,20,5,0.5,200,200,25,0.5,,899.17,-3.046158191,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
204,,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2,20,5,0.5,200,200,25,0.5,,82.5,-4.083546051,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
205,,CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)C4=COC=C4)C)C(=O)OC,20,5,0.5,200,200,25,0.5,,380.65,-3.419474166,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
206,,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,20,5,0.5,200,200,25,0.5,,446.17,-3.350499635,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
207,,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,20,5,0.5,200,200,25,0.5,,1000,-3,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
208,,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,20,5,0.5,200,200,25,0.5,,53.87,-4.268653024,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
209,,COC1=CC=CC2=C1CCCC2CCCN3CCN(CC3)C4CCCCC4,20,5,0.5,200,200,25,0.5,,777,-3.109578981,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
210,,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,20,5,0.5,200,200,25,0.5,,69.7,-4.156767222,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
211,,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,20,5,0.5,200,200,25,0.5,,97.29,-4.011931797,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
212,,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=CC(=N3)OC,20,5,0.5,200,200,25,0.5,,49.75,-4.303206915,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
213,,CSC1=CC=CC=C1N2CCN(CC2)CCCCCC(=O)NC3CCCC4=CC=CC=C34,20,5,0.5,200,200,25,0.5,,627.93,-3.202088768,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
214,,CN1CCN(CC1)C2=CC=C(C=C2)NC3=C4C=CC=CC4=NC5=CC=CC=C53,20,5,0.5,200,200,25,0.5,,3.75,-5.425968732,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
215,,C1=CC2=C(C=C1Cl)NC(=O)C3=CSC=C3N2,20,5,0.5,200,200,25,0.5,,63.34,-4.198321941,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
216,,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,20,5,0.5,200,200,25,0.5,,891.55,-3.049854296,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
217,,CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)OC(C(=O)N2CCCC2C(=O)N1)CC(C)C)C)C)C(C)C)C,20,5,0.5,200,200,25,0.5,,74,-4.13076828,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
218,,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,20,5,0.5,200,200,25,0.5,,722.7,-3.141041945,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
219,,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O,20,5,0.5,200,200,25,0.5,,730.49,-3.136385725,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
220,,CC[C@H]1CN2CCC3CC(C(CC3[C@@H]2C[C@@H]1C[C@@H]4C5=C(CCN4)CC(=C(C5)OC)O)OC)OC,20,5,0.5,200,200,25,0.5,,17.93,-4.74641971,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
221,,C1=CNC(=O)C(=C1C2=CC=NC=C2)N,20,5,0.5,200,200,25,0.5,,2.72,-5.565431096,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
222,,C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,20,5,0.5,200,200,25,0.5,,76.76,-4.114865034,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
223,,CN(C)C1=CC=C(C=C1)C2=C(C(=O)NC=C2)N,20,5,0.5,200,200,25,0.5,,170.53,-3.768199208,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
224,,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5,20,5,0.5,200,200,25,0.5,,342.03,-3.4659358,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
225,,CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,20,5,0.5,200,200,25,0.5,,8.57,-5.067019178,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
226,,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl,20,5,0.5,200,200,25,0.5,,857.48,-3.066776001,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
227,,CCC(=O)NC(C1=CC=C(C=C1)OC)C2=CC(=C3C=CC=NC3=C2O)Cl,20,5,0.5,200,200,25,0.5,,5.75,-5.240332155,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
228,,CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC=CC=C4F,20,5,0.5,200,200,25,0.5,,450.78,-3.346035361,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
229,,CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC5=CC=CC=C5O4,20,5,0.5,200,200,25,0.5,,52.83,-4.277119389,https://pubchem.ncbi.nlm.nih.gov/bioassay/1645871
